interaction_id,user_id,product_id,event_type,timestamp,affinity_score,long_horizon_signal,long_horizon_observed_date,days_since_last_purchase_at_time
162203,7666,215,view,2026-01-23 00:00:18,0.8216,,,-1
162204,7666,261,view,2026-03-21 00:00:12,-0.292,,,-1
162205,7666,214,view,2026-03-25 00:00:33,-0.4978,,,-1
162206,7666,151,view,2026-03-28 00:00:49,1.6306,,,-1
162207,7666,151,click,2026-03-28 00:15:58,1.6306,,,-1
162208,7666,151,cart,2026-03-28 01:38:50,1.6306,,,-1
162209,7667,14,view,2025-12-24 00:00:04,0.2783,,,-1
162210,7667,240,view,2025-12-26 00:00:52,-1.0087,,,-1
162211,7667,148,view,2026-01-22 00:00:40,0.6167,,,-1
162212,7667,214,view,2026-01-24 00:00:41,-0.4539,,,-1
162213,7667,248,view,2026-01-26 00:00:17,-0.8922,,,-1
162214,7667,228,view,2026-01-26 00:00:53,-0.2027,,,-1
162215,7667,200,view,2026-01-29 00:00:16,-0.0995,,,-1
162216,7667,57,view,2026-02-06 00:00:16,0.3992,,,-1
162217,7667,151,view,2026-02-11 00:00:15,2.1657,,,-1
162218,7667,151,click,2026-02-11 00:13:10,2.1657,,,-1
162219,7667,124,view,2026-02-16 00:00:05,-0.7643,,,-1
162220,7667,191,view,2026-02-16 00:00:15,0.3879,,,-1
162221,7667,147,view,2026-02-26 00:00:40,0.8199,,,-1
162222,7667,210,view,2026-02-28 00:00:24,-0.9828,,,-1
162223,7667,77,view,2026-03-02 00:00:25,0.5276,,,-1
162224,7667,201,view,2026-04-04 00:00:57,0.271,,,-1
162225,7667,246,view,2026-04-05 00:00:23,-0.9791,,,-1
162226,7667,131,view,2026-05-03 00:00:08,1.1045,,,-1
162227,7667,277,view,2026-05-03 00:00:54,0.1179,,,-1
162228,7667,5,view,2026-05-16 00:00:11,0.8769,,,-1
162229,7667,260,view,2026-05-21 00:00:19,0.0138,,,-1
162230,7667,205,view,2026-06-18 00:00:52,-0.6821,,,-1
162231,7668,29,view,2025-07-31 00:00:17,0.6118,,,-1
162232,7668,9,view,2025-11-28 00:00:40,0.9972,,,-1
162233,7668,213,view,2025-12-02 00:00:23,0.3215,,,-1
162234,7668,193,view,2026-02-07 00:00:44,1.5965,,,-1
162235,7668,227,view,2026-02-27 00:00:18,-0.4564,,,-1
162236,7668,25,view,2026-03-09 00:00:57,0.4635,,,-1
162237,7668,25,click,2026-03-09 00:28:59,0.4635,,,-1
162238,7668,143,view,2026-05-07 00:00:13,0.8598,,,-1
162239,7668,67,view,2026-05-30 00:00:54,-1.2368,,,-1
162240,7668,129,view,2026-06-19 00:00:24,-1.6342,,,-1
162241,7668,129,click,2026-06-19 00:08:22,-1.6342,,,-1
162242,7669,59,view,2026-06-22 00:00:03,0.3985,,,-1
162243,7669,54,view,2026-06-22 00:00:04,0.8129,,,-1
162244,7669,83,view,2026-06-23 00:00:18,2.3425,,,-1
162245,7669,281,view,2026-06-23 00:00:56,-3.2247,,,-1
162246,7669,205,view,2026-06-24 00:00:10,0.5422,,,-1
162247,7669,187,view,2026-06-24 00:00:30,-0.1088,,,-1
162248,7669,208,view,2026-06-25 00:00:34,-0.4695,,,-1
162249,7669,212,view,2026-06-27 00:00:48,-3.5787,,,-1
162250,7669,100,view,2026-06-28 00:00:53,-1.8803,,,-1
162251,7669,298,view,2026-07-01 00:00:56,-0.4098,,,-1
162252,7669,251,view,2026-07-02 00:00:07,-1.3801,,,-1
162253,7669,36,view,2026-07-02 00:00:53,1.9483,,,-1
162254,7669,211,view,2026-07-02 00:00:58,-1.3969,,,-1
162255,7669,196,view,2026-07-02 00:00:59,-0.8009,,,-1
162256,7669,230,view,2026-07-03 00:00:02,-0.5487,,,-1
162257,7669,131,view,2026-07-03 00:00:08,-1.9323,,,-1
162258,7669,280,view,2026-07-03 00:00:23,2.215,,,-1
162259,7670,98,view,2026-03-28 00:00:14,0.363,,,-1
162260,7670,260,view,2026-04-06 00:00:43,-0.252,,,-1
162261,7670,38,view,2026-04-14 00:00:23,-0.346,,,-1
162262,7670,215,view,2026-04-14 00:00:24,-0.8315,,,-1
162263,7670,21,view,2026-04-21 00:00:58,2.1042,,,-1
162264,7670,11,view,2026-04-24 00:00:18,0.8209,,,-1
162265,7670,153,view,2026-04-25 00:00:31,-0.0175,,,-1
162266,7670,153,click,2026-04-25 00:18:39,-0.0175,,,-1
162267,7670,188,view,2026-05-06 00:00:58,-0.544,,,-1
162268,7670,31,view,2026-05-20 00:00:51,0.423,,,-1
162269,7670,41,view,2026-05-28 00:00:40,0.3853,,,-1
162270,7670,142,view,2026-06-02 00:00:20,0.8787,,,-1
162271,7670,263,view,2026-06-03 00:00:58,-1.6738,,,-1
162272,7670,15,view,2026-06-11 00:00:09,1.1628,,,-1
162273,7670,15,click,2026-06-11 00:08:00,1.1628,,,-1
162274,7670,28,view,2026-06-15 00:00:31,2.4492,,,-1
162275,7670,123,view,2026-06-20 00:00:11,0.9688,,,-1
162276,7670,173,view,2026-06-27 00:00:45,-0.1559,,,-1
162277,7670,150,view,2026-06-28 00:00:45,-0.1877,,,-1
162278,7670,37,view,2026-07-06 00:00:02,-0.1024,,,-1
162279,7671,296,view,2025-07-10 00:00:25,1.3248,,,-1
162280,7671,207,view,2025-07-10 00:00:35,0.4337,,,-1
162281,7671,37,view,2025-08-11 00:00:00,0.7487,,,-1
162282,7671,21,view,2025-10-20 00:00:49,0.5005,,,-1
162283,7671,82,view,2025-11-13 00:00:10,1.175,,,-1
162284,7671,284,view,2026-01-02 00:00:20,-0.7045,,,-1
162285,7671,158,view,2026-01-10 00:00:02,1.1795,,,-1
162286,7671,152,view,2026-01-18 00:00:22,1.2991,,,-1
162287,7671,262,view,2026-04-12 00:00:25,0.1174,,,-1
162288,7671,119,view,2026-04-14 00:00:20,-1.1651,,,-1
162289,7671,119,click,2026-04-14 00:02:50,-1.1651,,,-1
162290,7671,250,view,2026-04-17 00:00:57,0.6467,,,-1
162291,7671,59,view,2026-05-27 00:00:53,0.0338,,,-1
162292,7671,55,view,2026-06-07 00:00:13,0.6434,,,-1
162293,7671,266,view,2026-06-16 00:00:23,-0.6605,,,-1
162294,7671,89,view,2026-06-18 00:00:04,1.2852,,,-1
162295,7672,55,view,2025-04-01 00:00:55,-0.5434,,,-1
162296,7672,6,view,2025-04-03 00:00:36,0.2685,,,-1
162297,7672,246,view,2025-08-31 00:00:14,-0.3513,,,-1
162298,7672,63,view,2025-09-30 00:00:04,-0.3478,,,-1
162299,7672,287,view,2025-12-21 00:00:00,-0.3792,,,-1
162300,7672,265,view,2026-01-14 00:00:22,-1.2356,,,-1
162301,7673,261,view,2026-07-06 00:00:13,1.1694,,,-1
162302,7673,56,view,2026-07-06 00:00:16,-0.8249,,,-1
162303,7673,126,view,2026-07-06 00:00:18,0.795,,,-1
162304,7673,178,view,2026-07-06 00:00:18,0.937,,,-1
162305,7673,103,view,2026-07-06 00:00:22,-1.6935,,,-1
162306,7673,93,view,2026-07-06 00:00:27,0.3294,,,-1
162307,7673,200,view,2026-07-06 00:00:28,3.4093,,,-1
162308,7673,277,view,2026-07-06 00:00:28,0.8126,,,-1
162309,7673,69,view,2026-07-06 00:00:30,0.5718,,,-1
162310,7673,108,view,2026-07-06 00:00:31,0.0037,,,-1
162311,7673,144,view,2026-07-06 00:00:32,0.7939,,,-1
162312,7673,122,view,2026-07-06 00:00:33,0.5716,,,-1
162313,7673,29,view,2026-07-06 00:00:34,-0.3987,,,-1
162314,7673,217,view,2026-07-06 00:00:34,-0.6554,,,-1
162315,7673,203,view,2026-07-06 00:00:40,-0.9812,,,-1
162316,7673,104,view,2026-07-06 00:00:40,-0.2172,,,-1
162317,7673,118,view,2026-07-06 00:00:43,-0.3836,,,-1
162318,7673,101,view,2026-07-06 00:00:47,-0.7442,,,-1
162319,7673,79,view,2026-07-06 00:00:47,-0.4989,,,-1
162320,7673,8,view,2026-07-06 00:00:48,-1.1906,,,-1
162321,7673,187,view,2026-07-06 00:00:52,1.2124,,,-1
162322,7673,254,view,2026-07-06 00:00:55,-0.9035,,,-1
162323,7673,141,view,2026-07-06 00:00:57,2.7607,,,-1
162324,7673,31,view,2026-07-06 00:00:57,1.324,,,-1
162325,7673,187,click,2026-07-06 00:03:10,1.2124,,,-1
162326,7673,200,click,2026-07-06 00:04:44,3.4093,,,-1
162327,7673,141,click,2026-07-06 00:09:53,2.7607,,,-1
162328,7673,141,cart,2026-07-06 00:23:35,2.7607,,,-1
162329,7673,200,purchase,2026-07-06 01:25:56,3.4093,0.9361,2026-08-14,-1
162330,7673,200,cart,2026-07-06 01:50:54,3.4093,,,0
162331,7674,107,view,2026-06-28 00:00:57,1.2132,,,-1
162332,7674,233,view,2026-06-29 00:00:47,0.1838,,,-1
162333,7674,55,view,2026-06-30 00:00:14,1.8996,,,-1
162334,7674,36,view,2026-06-30 00:00:29,2.0411,,,-1
162335,7674,167,view,2026-06-30 00:00:31,0.4934,,,-1
162336,7674,6,view,2026-07-01 00:00:08,0.0339,,,-1
162337,7674,12,view,2026-07-01 00:00:08,-0.4293,,,-1
162338,7674,274,view,2026-07-02 00:00:39,1.7865,,,-1
162339,7674,274,click,2026-07-02 00:17:27,1.7865,,,-1
162340,7674,114,view,2026-07-03 00:00:04,3.0759,,,-1
162341,7674,256,view,2026-07-03 00:00:25,0.3576,,,-1
162342,7674,156,view,2026-07-03 00:00:28,-0.6386,,,-1
162343,7674,114,click,2026-07-03 00:05:50,3.0759,,,-1
162344,7674,114,cart,2026-07-03 01:15:24,3.0759,,,-1
162345,7674,108,view,2026-07-04 00:00:18,-0.4044,,,-1
162346,7674,177,view,2026-07-04 00:00:56,-0.5001,,,-1
162347,7674,114,purchase,2026-07-04 19:04:07,3.0759,0.9474,2026-08-07,-1
162348,7674,58,view,2026-07-05 00:00:23,0.3035,,,0
162349,7674,200,view,2026-07-05 00:00:42,0.111,,,0
162350,7674,284,view,2026-07-05 00:00:50,-0.7232,,,0
162351,7675,45,view,2026-07-06 00:00:03,0.2087,,,-1
162352,7675,166,view,2026-07-06 00:00:06,0.8383,,,-1
162353,7675,92,view,2026-07-06 00:00:10,0.7427,,,-1
162354,7675,77,view,2026-07-06 00:00:14,0.211,,,-1
162355,7675,254,view,2026-07-06 00:00:15,0.081,,,-1
162356,7675,76,view,2026-07-06 00:00:17,-0.5533,,,-1
162357,7675,235,view,2026-07-06 00:00:19,-1.5164,,,-1
162358,7675,264,view,2026-07-06 00:00:34,-0.1914,,,-1
162359,7675,125,view,2026-07-06 00:00:38,0.6581,,,-1
162360,7675,67,view,2026-07-06 00:00:38,1.089,,,-1
162361,7675,22,view,2026-07-06 00:00:38,-1.3836,,,-1
162362,7675,266,view,2026-07-06 00:00:48,-1.2497,,,-1
162363,7675,21,view,2026-07-06 00:00:48,-2.4557,,,-1
162364,7675,107,view,2026-07-06 00:00:49,-0.963,,,-1
162365,7675,270,view,2026-07-06 00:00:54,1.1599,,,-1
162366,7675,236,view,2026-07-06 00:00:54,0.2166,,,-1
162367,7675,67,click,2026-07-06 00:01:17,1.089,,,-1
162368,7676,39,view,2025-08-16 00:00:04,0.5711,,,-1
162369,7676,42,view,2025-08-25 00:00:52,1.5598,,,-1
162370,7676,133,view,2025-08-30 00:00:22,1.266,,,-1
162371,7676,178,view,2025-09-01 00:00:17,-0.173,,,-1
162372,7676,93,view,2025-09-16 00:00:28,1.9404,,,-1
162373,7676,93,click,2025-09-16 00:19:07,1.9404,,,-1
162374,7676,171,view,2025-09-23 00:00:28,1.5809,,,-1
162375,7676,171,click,2025-09-23 00:12:12,1.5809,,,-1
162376,7676,77,view,2025-09-26 00:00:36,0.186,,,-1
162377,7676,137,view,2025-10-01 00:00:29,1.2849,,,-1
162378,7676,202,view,2025-10-12 00:00:20,0.6266,,,-1
162379,7676,202,click,2025-10-12 00:28:57,0.6266,,,-1
162380,7676,158,view,2025-10-25 00:00:32,1.5468,,,-1
162381,7676,74,view,2025-10-29 00:00:57,0.4632,,,-1
162382,7676,102,view,2025-11-01 00:00:37,1.0026,,,-1
162383,7676,59,view,2025-11-22 00:00:33,1.6027,,,-1
162384,7676,106,view,2025-11-28 00:00:45,0.3025,,,-1
162385,7676,278,view,2025-12-12 00:00:57,1.0709,,,-1
162386,7676,66,view,2025-12-25 00:00:15,-0.343,,,-1
162387,7676,240,view,2026-01-08 00:00:22,0.8283,,,-1
162388,7676,63,view,2026-02-05 00:00:58,-0.2515,,,-1
162389,7676,194,view,2026-02-10 00:00:25,1.3953,,,-1
162390,7676,117,view,2026-03-01 00:00:04,0.885,,,-1
162391,7676,296,view,2026-03-18 00:00:51,-0.2936,,,-1
162392,7676,243,view,2026-03-18 00:00:55,-0.1491,,,-1
162393,7676,109,view,2026-03-23 00:00:19,1.5765,,,-1
162394,7676,35,view,2026-03-26 00:00:50,0.0618,,,-1
162395,7676,22,view,2026-04-04 00:00:14,2.023,,,-1
162396,7676,22,click,2026-04-04 00:09:01,2.023,,,-1
162397,7676,227,view,2026-04-08 00:00:38,-0.7487,,,-1
162398,7676,85,view,2026-04-23 00:00:17,-0.1924,,,-1
162399,7676,138,view,2026-06-03 00:00:53,0.2869,,,-1
162400,7676,291,view,2026-06-10 00:00:01,0.4363,,,-1
162401,7676,252,view,2026-06-17 00:00:03,1.7318,,,-1
162402,7676,252,click,2026-06-17 00:29:00,1.7318,,,-1
162403,7676,288,view,2026-07-04 00:00:44,0.0126,,,-1
162404,7677,17,view,2025-12-16 00:00:43,1.2588,,,-1
162405,7677,141,view,2025-12-17 00:00:31,1.2053,,,-1
162406,7677,160,view,2026-01-02 00:00:38,-1.418,,,-1
162407,7677,185,view,2026-01-16 00:00:49,0.5051,,,-1
162408,7677,283,view,2026-02-08 00:00:45,0.699,,,-1
162409,7677,9,view,2026-02-13 00:00:20,-0.8064,,,-1
162410,7677,16,view,2026-02-16 00:00:11,1.2046,,,-1
162411,7677,56,view,2026-03-06 00:00:34,0.7451,,,-1
162412,7677,253,view,2026-03-07 00:00:32,-0.6932,,,-1
162413,7677,179,view,2026-03-11 00:00:56,0.8712,,,-1
162414,7677,100,view,2026-03-16 00:00:00,-0.1364,,,-1
162415,7677,14,view,2026-03-29 00:00:39,-0.3007,,,-1
162416,7677,14,click,2026-03-29 00:11:19,-0.3007,,,-1
162417,7677,214,view,2026-04-21 00:00:06,0.3137,,,-1
162418,7677,98,view,2026-05-03 00:00:14,-0.426,,,-1
162419,7677,113,view,2026-05-10 00:00:06,2.5336,,,-1
162420,7677,113,click,2026-05-10 00:02:55,2.5336,,,-1
162421,7677,113,cart,2026-05-10 00:41:20,2.5336,,,-1
162422,7677,298,view,2026-05-14 00:00:22,1.5009,,,-1
162423,7677,288,view,2026-05-25 00:00:09,2.0937,,,-1
162424,7677,135,view,2026-06-16 00:00:39,0.094,,,-1
162425,7677,300,view,2026-06-20 00:00:57,-0.6165,,,-1
162426,7677,24,view,2026-06-25 00:00:27,0.2503,,,-1
162427,7677,34,view,2026-06-29 00:00:56,0.5037,,,-1
162428,7677,34,click,2026-06-29 00:09:13,0.5037,,,-1
162429,7678,264,view,2026-07-06 00:00:19,2.0988,,,-1
162430,7678,18,view,2026-07-06 00:00:27,1.1881,,,-1
162431,7678,220,view,2026-07-06 00:00:32,2.1692,,,-1
162432,7678,271,view,2026-07-06 00:00:33,-2.2617,,,-1
162433,7678,20,view,2026-07-06 00:00:39,-0.965,,,-1
162434,7678,38,view,2026-07-06 00:00:49,1.7594,,,-1
162435,7678,156,view,2026-07-06 00:00:55,0.7113,,,-1
162436,7679,52,view,2025-02-10 00:00:25,1.9799,,,-1
162437,7679,124,view,2025-03-10 00:00:30,2.0103,,,-1
162438,7679,151,view,2025-05-18 00:00:39,0.5329,,,-1
162439,7679,176,view,2025-06-12 00:00:53,-0.5031,,,-1
162440,7679,41,view,2025-06-22 00:00:05,0.8024,,,-1
162441,7679,298,view,2025-07-02 00:00:01,-0.8432,,,-1
162442,7679,231,view,2025-07-29 00:00:20,0.0893,,,-1
162443,7679,164,view,2025-08-17 00:00:37,-0.6324,,,-1
162444,7679,96,view,2025-08-25 00:00:25,1.1023,,,-1
162445,7679,188,view,2025-10-10 00:00:08,1.6598,,,-1
162446,7679,94,view,2025-10-11 00:00:29,1.3563,,,-1
162447,7679,268,view,2025-10-18 00:00:28,0.686,,,-1
162448,7679,121,view,2025-11-29 00:00:38,1.0909,,,-1
162449,7679,253,view,2026-01-02 00:00:05,1.1052,,,-1
162450,7679,253,click,2026-01-02 00:01:57,1.1052,,,-1
162451,7679,253,cart,2026-01-02 01:38:56,1.1052,,,-1
162452,7679,50,view,2026-02-27 00:00:42,-0.5528,,,-1
162453,7679,182,view,2026-03-08 00:00:13,-1.2337,,,-1
162454,7679,66,view,2026-03-28 00:00:27,0.3321,,,-1
162455,7679,197,view,2026-04-07 00:00:54,0.4106,,,-1
162456,7679,120,view,2026-04-08 00:00:12,1.7382,,,-1
162457,7679,131,view,2026-04-21 00:00:05,0.6234,,,-1
162458,7679,105,view,2026-05-16 00:00:34,-0.6712,,,-1
162459,7679,90,view,2026-06-28 00:00:59,-0.9293,,,-1
162460,7680,56,view,2025-08-13 00:00:22,-0.3415,,,-1
162461,7680,156,view,2025-09-14 00:00:31,0.6765,,,-1
162462,7680,226,view,2025-10-05 00:00:44,0.4115,,,-1
162463,7680,45,view,2025-12-09 00:00:03,0.6236,,,-1
162464,7680,79,view,2026-01-14 00:00:03,1.264,,,-1
162465,7680,79,click,2026-01-14 00:24:41,1.264,,,-1
162466,7680,32,view,2026-01-18 00:00:31,3.2454,,,-1
162467,7680,273,view,2026-02-18 00:00:37,-0.0557,,,-1
162468,7680,105,view,2026-02-26 00:00:13,-1.6044,,,-1
162469,7680,128,view,2026-02-28 00:00:05,0.3775,,,-1
162470,7680,205,view,2026-03-20 00:00:15,0.1034,,,-1
162471,7680,98,view,2026-03-25 00:00:22,0.0092,,,-1
162472,7680,96,view,2026-04-05 00:00:05,0.7525,,,-1
162473,7680,262,view,2026-04-25 00:00:52,1.1269,,,-1
162474,7680,146,view,2026-04-27 00:00:33,2.0051,,,-1
162475,7680,143,view,2026-05-18 00:00:32,1.1339,,,-1
162476,7680,176,view,2026-05-19 00:00:59,1.8261,,,-1
162477,7680,176,click,2026-05-19 00:17:58,1.8261,,,-1
162478,7680,47,view,2026-06-11 00:00:13,1.7249,,,-1
162479,7680,76,view,2026-06-15 00:00:49,-1.3333,,,-1
162480,7680,253,view,2026-07-02 00:00:37,0.3852,,,-1
162481,7681,251,view,2026-07-06 00:00:10,-0.5308,,,-1
162482,7681,227,view,2026-07-06 00:00:11,1.7686,,,-1
162483,7681,45,view,2026-07-06 00:00:20,2.8971,,,-1
162484,7681,125,view,2026-07-06 00:00:25,1.1766,,,-1
162485,7681,61,view,2026-07-06 00:00:26,2.1741,,,-1
162486,7681,169,view,2026-07-06 00:00:39,-0.7324,,,-1
162487,7681,8,view,2026-07-06 00:00:53,0.3256,,,-1
162488,7681,202,view,2026-07-06 00:00:55,0.9379,,,-1
162489,7681,167,view,2026-07-06 00:00:55,1.5441,,,-1
162490,7681,61,click,2026-07-06 00:04:33,2.1741,,,-1
162491,7682,139,view,2025-04-29 00:00:52,0.1521,,,-1
162492,7682,235,view,2025-05-22 00:00:31,-0.5412,,,-1
162493,7682,276,view,2025-06-03 00:00:44,-1.6632,,,-1
162494,7682,118,view,2025-07-28 00:00:05,-0.8573,,,-1
162495,7682,275,view,2025-08-28 00:00:10,-0.8897,,,-1
162496,7682,90,view,2025-08-31 00:00:04,-3.0509,,,-1
162497,7682,74,view,2025-09-25 00:00:12,1.3428,,,-1
162498,7682,74,click,2025-09-25 00:24:52,1.3428,,,-1
162499,7682,166,view,2025-10-11 00:00:44,0.2945,,,-1
162500,7682,27,view,2025-11-02 00:00:30,-0.7994,,,-1
162501,7682,141,view,2026-02-18 00:00:01,5.4555,,,-1
162502,7682,141,click,2026-02-18 00:12:50,5.4555,,,-1
162503,7682,141,cart,2026-02-18 01:43:03,5.4555,,,-1
162504,7682,141,purchase,2026-02-19 01:37:00,5.4555,1.0,2026-04-01,-1
162505,7682,65,view,2026-02-22 00:00:22,-1.9954,,,2
162506,7682,156,view,2026-05-23 00:00:40,-1.7049,,,92
162507,7682,179,view,2026-06-22 00:00:46,1.3257,,,122
162508,7682,179,click,2026-06-22 00:18:48,1.3257,,,122
162509,7682,179,cart,2026-06-22 00:39:17,1.3257,,,122
162510,7683,278,view,2024-11-13 00:00:04,0.0634,,,-1
162511,7683,114,view,2024-11-27 00:00:47,1.1648,,,-1
162512,7683,49,view,2025-01-01 00:00:51,0.2706,,,-1
162513,7683,207,view,2025-01-07 00:00:00,0.4004,,,-1
162514,7683,298,view,2025-02-26 00:00:22,-0.1786,,,-1
162515,7683,121,view,2025-03-13 00:00:10,1.2031,,,-1
162516,7683,74,view,2025-05-08 00:00:26,-1.0952,,,-1
162517,7683,127,view,2025-07-20 00:00:34,0.4556,,,-1
162518,7683,133,view,2025-07-27 00:00:31,0.7971,,,-1
162519,7683,153,view,2025-08-11 00:00:46,0.4856,,,-1
162520,7683,223,view,2025-11-02 00:00:34,-0.9731,,,-1
162521,7683,19,view,2025-11-30 00:00:58,-0.4868,,,-1
162522,7683,46,view,2026-01-16 00:00:56,1.3383,,,-1
162523,7683,269,view,2026-01-30 00:00:51,0.4485,,,-1
162524,7683,179,view,2026-05-03 00:00:00,-0.1186,,,-1
162525,7684,235,view,2025-10-23 00:00:26,1.2253,,,-1
162526,7684,226,view,2025-11-20 00:00:41,1.7633,,,-1
162527,7684,14,view,2025-11-23 00:00:20,-0.305,,,-1
162528,7684,91,view,2025-11-27 00:00:52,2.0819,,,-1
162529,7684,269,view,2025-11-30 00:00:40,-0.3611,,,-1
162530,7684,209,view,2025-12-01 00:00:12,1.4475,,,-1
162531,7684,205,view,2025-12-06 00:00:02,2.3434,,,-1
162532,7684,117,view,2025-12-07 00:00:30,1.291,,,-1
162533,7684,195,view,2025-12-22 00:00:14,1.6342,,,-1
162534,7684,114,view,2026-01-09 00:00:45,0.8035,,,-1
162535,7684,239,view,2026-02-17 00:00:20,0.8745,,,-1
162536,7684,239,click,2026-02-17 00:13:57,0.8745,,,-1
162537,7684,112,view,2026-03-09 00:00:38,0.4463,,,-1
162538,7684,137,view,2026-03-28 00:00:55,-1.1974,,,-1
162539,7684,148,view,2026-05-01 00:00:27,0.4568,,,-1
162540,7684,131,view,2026-05-07 00:00:27,0.694,,,-1
162541,7684,127,view,2026-05-19 00:00:20,1.4856,,,-1
162542,7684,102,view,2026-05-23 00:00:37,0.3066,,,-1
162543,7684,18,view,2026-06-17 00:00:51,0.4733,,,-1
162544,7684,151,view,2026-06-20 00:00:03,-0.7927,,,-1
162545,7684,151,click,2026-06-20 00:22:12,-0.7927,,,-1
162546,7684,203,view,2026-06-21 00:00:43,-0.3314,,,-1
162547,7685,211,view,2024-10-05 00:00:19,-2.3794,,,-1
162548,7685,239,view,2024-10-06 00:00:05,-0.0774,,,-1
162549,7685,47,view,2024-10-20 00:00:29,-0.1155,,,-1
162550,7685,86,view,2024-11-26 00:00:33,0.1707,,,-1
162551,7685,282,view,2025-01-02 00:00:04,-0.6952,,,-1
162552,7685,176,view,2025-01-15 00:00:38,-0.7713,,,-1
162553,7685,270,view,2025-01-27 00:00:52,-1.3007,,,-1
162554,7685,162,view,2025-05-29 00:00:01,-0.2552,,,-1
162555,7685,61,view,2025-06-14 00:00:21,2.6921,,,-1
162556,7685,62,view,2025-06-20 00:00:12,-0.2949,,,-1
162557,7685,58,view,2025-06-23 00:00:11,0.2047,,,-1
162558,7685,134,view,2025-07-22 00:00:14,0.0064,,,-1
162559,7685,191,view,2025-08-03 00:00:13,-1.1005,,,-1
162560,7685,300,view,2025-09-01 00:00:21,0.6641,,,-1
162561,7685,257,view,2025-12-08 00:00:06,0.5069,,,-1
162562,7685,36,view,2025-12-27 00:00:07,-0.6738,,,-1
162563,7685,14,view,2026-02-21 00:00:24,1.6823,,,-1
162564,7685,248,view,2026-06-25 00:00:09,-1.0243,,,-1
162565,7686,144,view,2025-11-06 00:00:40,1.4808,,,-1
162566,7686,144,click,2025-11-06 00:04:31,1.4808,,,-1
162567,7686,144,cart,2025-11-06 01:26:19,1.4808,,,-1
162568,7686,144,purchase,2025-11-06 23:52:45,1.4808,0.7619,2025-12-11,-1
162569,7686,10,view,2025-12-01 00:00:41,-1.0546,,,24
162570,7686,181,view,2025-12-04 00:00:56,0.4679,,,27
162571,7686,104,view,2026-01-05 00:00:05,2.5686,,,59
162572,7686,74,view,2026-01-05 00:00:48,1.5302,,,59
162573,7686,74,click,2026-01-05 00:10:04,1.5302,,,59
162574,7686,104,click,2026-01-05 00:12:12,2.5686,,,59
162575,7686,91,view,2026-01-14 00:00:45,0.001,,,68
162576,7686,270,view,2026-01-31 00:00:32,-0.2477,,,85
162577,7686,61,view,2026-02-23 00:00:42,2.1123,,,108
162578,7686,148,view,2026-02-27 00:00:30,-2.043,,,112
162579,7686,186,view,2026-03-03 00:00:38,1.2985,,,116
162580,7686,179,view,2026-03-08 00:00:51,0.5963,,,121
162581,7686,30,view,2026-03-16 00:00:47,1.9606,,,129
162582,7686,191,view,2026-03-20 00:00:23,-2.5176,,,133
162583,7686,274,view,2026-04-01 00:00:15,3.104,,,145
162584,7686,274,click,2026-04-01 00:10:46,3.104,,,145
162585,7686,274,cart,2026-04-01 01:56:43,3.104,,,145
162586,7686,274,purchase,2026-04-01 06:38:46,3.104,0.925,2026-05-06,145
162587,7686,153,view,2026-04-06 00:00:46,1.8257,,,4
162588,7686,171,view,2026-04-21 00:00:11,3.0327,,,19
162589,7686,18,view,2026-05-03 00:00:20,-0.1301,,,31
162590,7686,297,view,2026-05-03 00:00:58,-1.1499,,,31
162591,7686,203,view,2026-05-12 00:00:50,1.3102,,,40
162592,7686,168,view,2026-05-14 00:00:57,1.3258,,,42
162593,7686,168,click,2026-05-14 00:19:58,1.3258,,,42
162594,7686,22,view,2026-05-23 00:00:44,-2.2153,,,51
162595,7686,131,view,2026-06-18 00:00:16,-2.3758,,,77
162596,7686,246,view,2026-06-24 00:00:43,-0.2124,,,83
162597,7686,262,view,2026-06-27 00:00:04,-1.7931,,,86
162598,7687,295,view,2026-06-22 00:00:30,0.797,,,-1
162599,7687,120,view,2026-06-22 00:00:54,2.0287,,,-1
162600,7687,120,click,2026-06-22 00:01:15,2.0287,,,-1
162601,7687,120,cart,2026-06-22 01:36:52,2.0287,,,-1
162602,7687,180,view,2026-06-24 00:00:07,-0.5934,,,-1
162603,7687,218,view,2026-06-24 00:00:13,3.0441,,,-1
162604,7687,218,click,2026-06-24 00:09:34,3.0441,,,-1
162605,7687,218,cart,2026-06-24 01:10:59,3.0441,,,-1
162606,7687,53,view,2026-06-25 00:00:46,0.09,,,-1
162607,7687,9,view,2026-06-27 00:00:44,-1.1368,,,-1
162608,7687,99,view,2026-06-28 00:00:19,0.5049,,,-1
162609,7687,81,view,2026-06-28 00:00:27,0.2144,,,-1
162610,7687,138,view,2026-06-28 00:00:35,-0.8851,,,-1
162611,7687,220,view,2026-06-30 00:00:22,1.1037,,,-1
162612,7687,274,view,2026-07-01 00:00:51,0.4566,,,-1
162613,7687,68,view,2026-07-02 00:00:08,2.8249,,,-1
162614,7687,178,view,2026-07-02 00:00:13,0.5168,,,-1
162615,7687,289,view,2026-07-02 00:00:42,-1.3262,,,-1
162616,7687,155,view,2026-07-02 00:00:45,0.4534,,,-1
162617,7687,297,view,2026-07-03 00:00:09,0.8208,,,-1
162618,7687,55,view,2026-07-04 00:00:15,0.3208,,,-1
162619,7687,158,view,2026-07-04 00:00:47,-1.435,,,-1
162620,7687,40,view,2026-07-05 00:00:34,1.8616,,,-1
