user_id,skin_type,primary_concern,secondary_concern,signup_date
7127,normal,pigmentation,dehydration,2026-01-10
7128,oily,pigmentation,dullness,2026-07-02
7129,dry,dullness,sensitivity,2026-03-12
7130,normal,aging,acne,2025-04-21
7131,dry,aging,pigmentation,2024-11-22
7132,normal,aging,acne,2025-04-23
7133,sensitive,dehydration,acne,2024-07-12
7134,normal,sensitivity,aging,2025-04-04
7135,oily,sensitivity,acne,2024-09-29
7136,combination,aging,dullness,2025-12-22
7137,combination,dehydration,acne,2025-11-12
7138,normal,dehydration,acne,2024-11-21
7139,dry,pigmentation,acne,2025-03-10
7140,dry,dehydration,dullness,2025-07-15
7141,oily,aging,dullness,2024-08-07
7142,sensitive,dullness,sensitivity,2024-12-26
7143,normal,dehydration,sensitivity,2025-12-03
7144,oily,sensitivity,acne,2025-04-16
7145,dry,sensitivity,pigmentation,2025-09-20
7146,dry,dehydration,dullness,2025-09-05
7147,normal,dullness,dehydration,2024-11-25
7148,combination,aging,acne,2025-02-25
7149,dry,aging,dehydration,2026-06-27
7150,dry,sensitivity,aging,2025-05-12
7151,combination,pigmentation,acne,2025-03-21
7152,dry,dullness,aging,2025-06-28
7153,oily,dehydration,dullness,2025-11-29
7154,normal,acne,dullness,2025-03-19
7155,combination,dullness,dehydration,2024-08-13
7156,dry,pigmentation,acne,2026-05-05
7157,sensitive,pigmentation,acne,2025-04-22
7158,sensitive,dullness,aging,2024-09-09
7159,oily,acne,dullness,2025-09-17
7160,oily,acne,aging,2025-11-04
7161,oily,aging,dullness,2026-01-06
7162,sensitive,dullness,sensitivity,2026-01-23
7163,sensitive,acne,aging,2025-09-24
7164,sensitive,aging,dehydration,2024-12-19
7165,sensitive,pigmentation,acne,2026-02-24
7166,combination,dullness,pigmentation,2026-01-18
7167,combination,pigmentation,dullness,2024-07-06
7168,sensitive,acne,dehydration,2024-07-09
7169,dry,dullness,pigmentation,2026-01-22
7170,normal,sensitivity,aging,2025-09-02
7171,normal,dullness,aging,2025-09-15
7172,normal,aging,pigmentation,2025-12-02
7173,normal,aging,sensitivity,2026-03-17
7174,dry,acne,dullness,2026-05-22
7175,oily,pigmentation,dullness,2025-04-14
7176,combination,aging,acne,2026-06-06
7177,sensitive,dullness,aging,2025-04-09
7178,sensitive,aging,acne,2026-04-28
7179,dry,sensitivity,pigmentation,2026-03-16
7180,dry,dullness,acne,2026-07-03
7181,combination,acne,dehydration,2025-09-19
7182,normal,dullness,dehydration,2025-11-09
7183,oily,dullness,acne,2025-11-06
7184,dry,acne,dehydration,2025-11-22
7185,dry,aging,sensitivity,2024-08-20
7186,normal,sensitivity,dullness,2025-08-26
7187,combination,aging,pigmentation,2024-11-22
7188,oily,aging,dullness,2026-01-17
7189,dry,pigmentation,dehydration,2025-07-18
7190,oily,acne,dehydration,2026-05-22
7191,combination,pigmentation,acne,2025-12-29
7192,normal,dehydration,pigmentation,2026-05-15
7193,combination,sensitivity,dehydration,2026-06-21
7194,normal,dullness,sensitivity,2026-02-23
7195,sensitive,dehydration,pigmentation,2026-03-12
7196,normal,dullness,aging,2025-11-17
7197,dry,dullness,acne,2025-01-09
7198,normal,aging,dehydration,2026-03-20
7199,dry,acne,dullness,2025-04-16
7200,combination,aging,acne,2025-10-13
7201,sensitive,sensitivity,dehydration,2025-09-15
7202,dry,dullness,pigmentation,2024-08-31
7203,dry,dehydration,sensitivity,2025-08-01
7204,oily,acne,pigmentation,2025-12-27
7205,oily,pigmentation,acne,2026-01-13
7206,combination,pigmentation,dehydration,2026-03-05
7207,normal,aging,dehydration,2024-11-27
7208,dry,sensitivity,pigmentation,2025-03-08
7209,combination,aging,dullness,2025-12-23
7210,normal,dullness,dehydration,2025-07-13
7211,sensitive,dullness,pigmentation,2025-07-02
7212,oily,aging,acne,2026-06-02
7213,combination,sensitivity,aging,2024-09-10
7214,oily,pigmentation,aging,2024-12-08
7215,dry,acne,dehydration,2025-06-10
7216,dry,dehydration,dullness,2025-01-30
7217,sensitive,dullness,aging,2026-04-18
7218,oily,pigmentation,dullness,2024-07-22
7219,dry,sensitivity,dullness,2025-03-25
7220,dry,acne,aging,2024-08-20
7221,dry,pigmentation,acne,2024-10-13
7222,sensitive,acne,sensitivity,2025-05-05
7223,dry,pigmentation,dullness,2025-12-08
7224,dry,dehydration,pigmentation,2025-02-20
7225,combination,dehydration,acne,2025-06-27
7226,sensitive,dullness,pigmentation,2025-09-10
7227,oily,sensitivity,pigmentation,2025-02-01
7228,normal,acne,dehydration,2024-09-25
7229,normal,dullness,aging,2026-03-03
7230,sensitive,acne,sensitivity,2025-05-28
7231,combination,sensitivity,acne,2024-12-14
7232,sensitive,dullness,dehydration,2025-11-11
7233,combination,dehydration,dullness,2025-10-30
7234,dry,dullness,dehydration,2026-06-30
7235,dry,aging,sensitivity,2025-11-12
7236,oily,dehydration,dullness,2025-05-04
7237,normal,sensitivity,aging,2024-07-26
7238,dry,pigmentation,aging,2025-06-17
7239,dry,sensitivity,dehydration,2025-12-06
7240,normal,dehydration,aging,2024-11-20
7241,combination,acne,aging,2026-02-19
7242,sensitive,sensitivity,dullness,2026-02-20
7243,dry,pigmentation,sensitivity,2025-06-20
7244,dry,dullness,acne,2024-11-17
7245,sensitive,acne,sensitivity,2026-02-01
7246,combination,pigmentation,sensitivity,2026-06-25
7247,oily,dullness,sensitivity,2025-01-24
7248,normal,dehydration,dullness,2025-05-03
7249,combination,dehydration,dullness,2025-02-20
7250,sensitive,aging,dullness,2025-09-19
7251,dry,dehydration,acne,2026-04-11
7252,combination,acne,dehydration,2025-11-06
7253,sensitive,sensitivity,dehydration,2025-07-28
7254,normal,pigmentation,sensitivity,2025-08-24
7255,dry,dullness,acne,2024-09-25
7256,sensitive,sensitivity,pigmentation,2026-01-24
7257,normal,pigmentation,aging,2025-11-21
7258,sensitive,aging,pigmentation,2026-02-22
7259,oily,dehydration,pigmentation,2025-05-15
7260,oily,sensitivity,aging,2024-11-25
7261,dry,pigmentation,acne,2024-09-29
7262,oily,dullness,dehydration,2026-01-21
7263,sensitive,pigmentation,dullness,2025-08-26
7264,normal,dullness,aging,2025-01-14
7265,combination,aging,dehydration,2026-06-03
7266,combination,acne,sensitivity,2025-02-01
7267,sensitive,sensitivity,dehydration,2026-03-30
7268,combination,dullness,dehydration,2026-06-12
7269,combination,aging,sensitivity,2026-04-15
7270,combination,acne,dehydration,2024-09-30
7271,dry,acne,dullness,2025-02-24
7272,oily,aging,dehydration,2024-12-06
7273,combination,dullness,dehydration,2025-02-17
7274,normal,pigmentation,aging,2024-12-02
7275,oily,dehydration,sensitivity,2025-07-09
7276,dry,aging,dehydration,2024-11-22
7277,dry,acne,aging,2026-05-26
7278,normal,dullness,aging,2025-05-07
7279,combination,pigmentation,dehydration,2025-01-01
7280,combination,acne,pigmentation,2024-07-10
7281,sensitive,acne,pigmentation,2025-10-17
7282,dry,pigmentation,aging,2026-02-26
7283,sensitive,dullness,sensitivity,2025-01-26
7284,oily,sensitivity,dullness,2026-05-15
7285,oily,pigmentation,aging,2024-12-16
7286,normal,acne,dullness,2025-02-07
7287,sensitive,pigmentation,dehydration,2025-02-16
7288,oily,pigmentation,aging,2025-12-04
7289,combination,pigmentation,aging,2026-04-10
7290,oily,pigmentation,dullness,2025-04-18
7291,sensitive,sensitivity,acne,2025-10-14
7292,sensitive,aging,acne,2025-09-23
7293,dry,dullness,aging,2026-02-19
7294,dry,dehydration,aging,2025-11-05
7295,dry,acne,dehydration,2024-11-05
7296,dry,pigmentation,sensitivity,2024-09-22
7297,dry,aging,pigmentation,2025-10-24
7298,dry,aging,dullness,2026-03-25
7299,combination,acne,sensitivity,2026-06-12
7300,normal,dullness,acne,2026-02-18
7301,sensitive,pigmentation,dehydration,2026-06-29
7302,dry,pigmentation,sensitivity,2025-03-05
7303,normal,dullness,acne,2025-03-24
7304,dry,sensitivity,pigmentation,2024-12-11
7305,normal,sensitivity,acne,2025-11-05
7306,dry,sensitivity,acne,2024-11-05
7307,combination,aging,dullness,2026-03-04
7308,dry,acne,aging,2026-01-19
7309,sensitive,pigmentation,sensitivity,2024-09-05
7310,dry,aging,dehydration,2024-09-30
7311,normal,pigmentation,dehydration,2025-04-25
7312,oily,pigmentation,aging,2025-04-17
7313,combination,acne,dullness,2025-02-09
7314,oily,pigmentation,acne,2024-11-12
7315,normal,dullness,sensitivity,2026-01-18
7316,combination,aging,sensitivity,2026-05-17
7317,sensitive,acne,sensitivity,2026-02-21
7318,normal,dullness,pigmentation,2025-10-19
7319,combination,sensitivity,pigmentation,2026-01-15
7320,oily,aging,dullness,2025-06-18
7321,dry,pigmentation,acne,2026-03-28
7322,dry,pigmentation,sensitivity,2025-05-11
7323,normal,aging,dullness,2025-02-02
7324,normal,pigmentation,dehydration,2026-04-25
7325,combination,sensitivity,dehydration,2025-12-09
7326,normal,sensitivity,dehydration,2025-06-08
7327,dry,aging,dullness,2026-05-19
7328,sensitive,sensitivity,aging,2025-03-07
7329,dry,sensitivity,dehydration,2025-01-02
7330,dry,acne,dehydration,2025-10-15
7331,dry,aging,sensitivity,2026-06-30
7332,combination,dullness,sensitivity,2025-07-05
7333,dry,aging,acne,2024-10-09
7334,dry,aging,sensitivity,2025-12-05
7335,dry,aging,sensitivity,2024-10-24
7336,oily,dehydration,dullness,2024-10-08
7337,normal,pigmentation,dullness,2025-12-13
7338,dry,dullness,pigmentation,2025-04-24
7339,oily,pigmentation,aging,2026-06-06
7340,combination,sensitivity,dullness,2025-05-30
7341,normal,acne,dullness,2024-10-02
7342,dry,acne,sensitivity,2024-08-15
7343,normal,acne,aging,2026-02-11
7344,sensitive,aging,pigmentation,2025-03-07
7345,sensitive,dullness,acne,2026-05-19
7346,dry,sensitivity,pigmentation,2025-12-14
7347,oily,aging,dullness,2024-11-03
7348,dry,pigmentation,aging,2025-03-24
7349,normal,aging,dehydration,2025-09-23
7350,sensitive,acne,dullness,2024-08-03
7351,sensitive,aging,pigmentation,2024-12-29
7352,normal,dehydration,dullness,2026-06-19
7353,dry,acne,dehydration,2026-05-09
7354,dry,dehydration,pigmentation,2025-04-04
7355,normal,pigmentation,sensitivity,2024-10-04
7356,combination,dehydration,acne,2026-03-14
7357,dry,dehydration,acne,2025-06-08
7358,dry,dehydration,pigmentation,2024-11-17
7359,normal,dehydration,dullness,2024-10-14
7360,oily,dehydration,sensitivity,2025-03-25
7361,oily,pigmentation,aging,2024-07-06
7362,sensitive,acne,pigmentation,2024-08-21
7363,oily,aging,dehydration,2024-11-04
7364,oily,dullness,dehydration,2025-03-04
7365,normal,dullness,dehydration,2024-07-16
7366,combination,dehydration,sensitivity,2026-06-24
7367,sensitive,pigmentation,dullness,2026-05-02
7368,combination,sensitivity,dullness,2025-06-28
7369,oily,aging,dullness,2025-03-03
7370,oily,pigmentation,dullness,2024-09-14
7371,sensitive,dehydration,dullness,2025-02-26
7372,oily,acne,pigmentation,2026-01-18
7373,combination,aging,pigmentation,2024-09-10
7374,dry,dehydration,pigmentation,2026-05-07
7375,dry,dehydration,aging,2026-04-28
7376,normal,pigmentation,dullness,2025-01-26
7377,sensitive,acne,aging,2024-08-01
7378,sensitive,acne,aging,2025-07-04
7379,dry,acne,pigmentation,2026-03-30
7380,dry,dehydration,acne,2026-06-02
7381,sensitive,dehydration,dullness,2024-07-20
7382,oily,dullness,dehydration,2025-12-14
7383,dry,dullness,acne,2025-03-26
7384,sensitive,pigmentation,sensitivity,2025-11-10
7385,sensitive,pigmentation,aging,2026-01-31
7386,oily,acne,pigmentation,2025-03-05
7387,sensitive,dehydration,pigmentation,2025-01-12
7388,combination,acne,aging,2025-07-27
7389,dry,acne,sensitivity,2025-07-01
7390,sensitive,dehydration,sensitivity,2025-07-15
7391,normal,dullness,dehydration,2025-04-30
7392,combination,aging,dehydration,2024-11-24
7393,dry,pigmentation,dullness,2025-02-02
7394,dry,acne,pigmentation,2025-12-15
7395,combination,aging,acne,2026-01-07
7396,oily,aging,dehydration,2025-03-02
7397,combination,dullness,acne,2025-03-22
7398,oily,acne,aging,2025-10-11
7399,oily,pigmentation,aging,2024-10-31
7400,combination,acne,pigmentation,2025-09-04
7401,sensitive,aging,dullness,2025-11-03
7402,normal,pigmentation,acne,2025-05-26
7403,oily,pigmentation,dullness,2026-02-16
7404,dry,dullness,sensitivity,2025-02-13
7405,combination,aging,sensitivity,2024-09-19
7406,combination,pigmentation,aging,2024-08-15
7407,normal,dehydration,aging,2025-08-14
7408,sensitive,aging,sensitivity,2025-12-22
7409,combination,aging,acne,2025-07-21
7410,oily,aging,dullness,2026-04-22
7411,oily,acne,pigmentation,2025-03-05
7412,oily,aging,acne,2025-08-27
7413,sensitive,dullness,sensitivity,2026-04-08
7414,dry,acne,pigmentation,2025-06-02
7415,dry,dullness,acne,2025-01-27
7416,sensitive,acne,dullness,2026-01-21
7417,normal,dullness,aging,2025-09-14
7418,combination,acne,sensitivity,2024-09-24
7419,normal,pigmentation,dehydration,2025-02-03
7420,sensitive,aging,dullness,2024-11-30
7421,sensitive,dullness,pigmentation,2025-08-12
7422,normal,dehydration,acne,2025-07-11
7423,oily,aging,pigmentation,2025-07-08
7424,sensitive,acne,dehydration,2025-08-12
7425,normal,aging,dehydration,2026-03-23
7426,normal,dehydration,dullness,2026-06-07
7427,combination,acne,dullness,2024-11-05
7428,sensitive,dehydration,acne,2025-06-09
7429,normal,aging,dullness,2025-06-12
7430,normal,acne,dehydration,2025-04-27
7431,normal,dehydration,acne,2025-09-08
7432,normal,acne,pigmentation,2024-09-23
7433,dry,aging,dullness,2025-07-28
7434,sensitive,pigmentation,sensitivity,2025-07-05
7435,combination,dullness,aging,2025-06-13
7436,normal,acne,aging,2026-03-13
7437,normal,acne,aging,2026-03-02
7438,normal,dullness,pigmentation,2026-02-25
7439,combination,sensitivity,acne,2026-01-02
7440,combination,acne,pigmentation,2026-03-12
7441,oily,aging,acne,2026-01-24
7442,sensitive,dehydration,pigmentation,2024-08-19
7443,combination,pigmentation,aging,2025-10-16
7444,combination,aging,dehydration,2024-12-04
7445,sensitive,sensitivity,acne,2025-09-22
7446,normal,dehydration,aging,2024-11-11
7447,oily,pigmentation,sensitivity,2025-01-02
7448,combination,dehydration,aging,2024-10-30
7449,sensitive,dehydration,sensitivity,2025-12-08
7450,normal,dullness,aging,2026-04-28
7451,sensitive,aging,dehydration,2025-11-23
7452,sensitive,sensitivity,dehydration,2025-02-08
7453,normal,sensitivity,dehydration,2025-03-15
7454,normal,sensitivity,aging,2025-02-07
7455,sensitive,dehydration,aging,2024-07-10
7456,dry,aging,acne,2026-01-23
7457,combination,acne,dehydration,2025-08-16
7458,sensitive,acne,pigmentation,2025-07-13
7459,oily,sensitivity,acne,2026-03-19
7460,sensitive,aging,pigmentation,2025-03-09
7461,combination,acne,dehydration,2026-06-01
7462,normal,pigmentation,sensitivity,2024-09-19
7463,dry,acne,aging,2026-05-03
7464,normal,dullness,acne,2026-04-17
7465,combination,dullness,sensitivity,2026-03-02
7466,combination,aging,sensitivity,2024-09-22
7467,sensitive,dehydration,aging,2024-10-15
7468,combination,aging,acne,2024-08-31
7469,normal,sensitivity,pigmentation,2024-11-04
7470,oily,dehydration,dullness,2024-08-30
7471,sensitive,acne,pigmentation,2025-07-27
7472,normal,pigmentation,acne,2026-07-03
7473,dry,dehydration,aging,2025-08-20
7474,dry,dullness,acne,2026-01-26
7475,combination,dehydration,acne,2026-01-09
7476,sensitive,aging,dehydration,2025-02-16
7477,normal,acne,aging,2026-03-07
7478,sensitive,dehydration,dullness,2025-11-13
7479,sensitive,dehydration,sensitivity,2025-09-22
7480,combination,dullness,pigmentation,2026-05-23
7481,sensitive,aging,pigmentation,2025-02-09
7482,dry,acne,dullness,2024-12-26
7483,combination,dehydration,aging,2025-05-24
7484,oily,dullness,acne,2026-06-16
7485,oily,dehydration,pigmentation,2024-12-08
7486,normal,pigmentation,sensitivity,2025-08-14
7487,normal,dehydration,dullness,2025-12-24
7488,combination,dehydration,aging,2024-08-13
7489,oily,sensitivity,dehydration,2024-10-16
7490,oily,dullness,acne,2025-08-19
7491,oily,dehydration,aging,2025-08-16
7492,sensitive,aging,pigmentation,2024-09-08
7493,dry,dehydration,acne,2026-02-17
7494,dry,dehydration,dullness,2025-09-11
7495,normal,dehydration,aging,2025-05-16
7496,normal,sensitivity,aging,2025-10-26
7497,sensitive,acne,dehydration,2025-11-18
7498,dry,dehydration,sensitivity,2026-04-19
7499,combination,dehydration,aging,2025-12-24
7500,dry,dullness,acne,2025-10-18
7501,normal,dullness,aging,2024-11-01
7502,oily,dehydration,aging,2025-11-02
7503,sensitive,aging,sensitivity,2026-03-11
7504,combination,aging,sensitivity,2024-10-26
7505,sensitive,dehydration,pigmentation,2025-10-22
7506,combination,dehydration,dullness,2024-09-02
7507,oily,pigmentation,sensitivity,2026-04-18
7508,sensitive,dehydration,sensitivity,2026-06-20
7509,sensitive,pigmentation,dehydration,2024-09-01
7510,combination,acne,aging,2026-04-26
7511,dry,sensitivity,acne,2026-06-30
7512,dry,pigmentation,acne,2025-03-23
7513,combination,pigmentation,acne,2025-11-17
7514,dry,pigmentation,acne,2025-07-17
7515,dry,aging,dehydration,2025-09-11
7516,dry,acne,dullness,2025-12-01
7517,oily,acne,dehydration,2025-07-20
7518,normal,aging,dullness,2025-12-29
7519,dry,pigmentation,aging,2026-01-23
7520,oily,pigmentation,dehydration,2026-01-23
7521,oily,sensitivity,dullness,2026-04-11
7522,normal,dullness,acne,2025-06-17
7523,combination,acne,aging,2025-06-01
7524,dry,acne,dullness,2026-06-24
7525,combination,dehydration,dullness,2025-08-05
7526,oily,pigmentation,dullness,2025-01-12
7527,dry,acne,dullness,2026-07-06
7528,dry,dullness,sensitivity,2025-11-29
7529,normal,sensitivity,pigmentation,2024-08-03
7530,oily,aging,acne,2025-08-28
7531,combination,dehydration,acne,2026-06-24
7532,sensitive,aging,acne,2025-06-16
7533,normal,acne,pigmentation,2025-09-09
7534,combination,dehydration,aging,2026-02-02
7535,dry,sensitivity,acne,2026-05-14
7536,dry,sensitivity,pigmentation,2024-09-29
7537,dry,acne,sensitivity,2024-11-19
7538,sensitive,dullness,sensitivity,2025-02-23
7539,dry,dullness,pigmentation,2026-06-24
7540,sensitive,acne,aging,2024-10-08
7541,sensitive,sensitivity,dehydration,2025-07-26
7542,normal,acne,sensitivity,2025-07-24
7543,dry,pigmentation,acne,2024-10-03
7544,normal,sensitivity,pigmentation,2025-08-24
7545,combination,dullness,sensitivity,2026-01-15
7546,sensitive,dehydration,aging,2026-01-14
7547,sensitive,aging,pigmentation,2024-08-28
7548,normal,dehydration,pigmentation,2025-06-03
7549,combination,acne,dehydration,2025-05-09
7550,sensitive,dehydration,dullness,2025-04-29
7551,dry,acne,dehydration,2026-01-26
7552,combination,pigmentation,dullness,2025-09-03
7553,combination,dullness,sensitivity,2024-08-10
7554,sensitive,aging,sensitivity,2026-03-22
7555,sensitive,acne,dullness,2024-08-10
7556,oily,dehydration,dullness,2025-12-19
7557,normal,pigmentation,dullness,2025-12-02
7558,sensitive,sensitivity,acne,2026-06-26
7559,oily,acne,aging,2025-03-08
7560,normal,pigmentation,dehydration,2025-11-15
7561,sensitive,pigmentation,dullness,2025-08-05
7562,oily,dullness,sensitivity,2025-05-08
7563,combination,aging,dehydration,2025-03-30
7564,normal,acne,sensitivity,2024-08-07
7565,dry,dullness,acne,2025-05-26
7566,normal,sensitivity,dullness,2026-02-26
7567,combination,acne,dullness,2025-02-07
7568,dry,pigmentation,aging,2026-05-27
7569,dry,aging,dehydration,2024-10-28
7570,combination,dehydration,dullness,2025-12-02
7571,sensitive,acne,dullness,2025-01-25
7572,normal,pigmentation,sensitivity,2026-03-14
7573,oily,pigmentation,sensitivity,2025-09-12
7574,normal,dullness,acne,2025-02-13
7575,combination,acne,dullness,2025-04-08
7576,oily,dullness,sensitivity,2026-07-02
7577,normal,aging,dehydration,2026-06-11
7578,dry,pigmentation,aging,2024-07-19
7579,sensitive,sensitivity,pigmentation,2025-06-15
7580,sensitive,dehydration,aging,2024-10-19
7581,oily,dehydration,dullness,2026-05-14
7582,dry,sensitivity,aging,2025-07-13
7583,sensitive,pigmentation,sensitivity,2025-05-11
7584,dry,sensitivity,dehydration,2024-09-01
7585,oily,pigmentation,sensitivity,2025-02-02
7586,oily,pigmentation,dullness,2025-04-03
7587,normal,dullness,sensitivity,2025-12-04
7588,oily,dehydration,aging,2024-07-10
7589,oily,dullness,sensitivity,2025-11-09
7590,combination,dullness,sensitivity,2025-12-15
7591,oily,aging,sensitivity,2025-01-23
7592,sensitive,dullness,pigmentation,2024-07-08
7593,combination,aging,dehydration,2024-10-18
7594,sensitive,aging,dullness,2026-02-25
7595,combination,dullness,pigmentation,2024-11-17
7596,sensitive,dullness,sensitivity,2025-10-21
7597,sensitive,pigmentation,sensitivity,2026-01-25
7598,combination,acne,pigmentation,2024-08-22
7599,oily,pigmentation,dullness,2024-08-11
7600,dry,aging,acne,2025-10-09
7601,oily,acne,pigmentation,2026-06-17
7602,oily,pigmentation,dullness,2026-02-03
7603,dry,sensitivity,dullness,2025-06-06
7604,dry,pigmentation,sensitivity,2026-05-24
7605,oily,dehydration,acne,2026-01-21
7606,dry,acne,pigmentation,2026-03-20
7607,combination,sensitivity,acne,2024-08-10
7608,oily,pigmentation,dehydration,2025-10-20
7609,dry,aging,acne,2025-10-02
7610,oily,dehydration,pigmentation,2025-09-02
7611,oily,pigmentation,dehydration,2026-06-27
7612,oily,dullness,dehydration,2025-06-05
7613,combination,dehydration,acne,2024-09-07
7614,sensitive,acne,pigmentation,2024-11-19
7615,sensitive,acne,dullness,2026-01-04
7616,sensitive,dehydration,acne,2026-06-27
7617,sensitive,pigmentation,aging,2024-12-18
7618,normal,sensitivity,dullness,2024-10-30
7619,dry,sensitivity,pigmentation,2024-09-01
7620,sensitive,sensitivity,dehydration,2025-05-11
7621,normal,sensitivity,aging,2025-07-25
7622,combination,dehydration,sensitivity,2024-12-31
7623,normal,aging,acne,2025-02-17
7624,oily,sensitivity,dullness,2024-12-30
7625,normal,aging,pigmentation,2025-12-11
7626,combination,dullness,pigmentation,2024-09-14
7627,dry,acne,aging,2026-06-09
7628,oily,sensitivity,dullness,2026-04-29
7629,sensitive,dullness,pigmentation,2025-03-15
7630,combination,sensitivity,aging,2025-05-15
7631,dry,aging,acne,2025-05-27
7632,dry,pigmentation,acne,2024-09-10
7633,normal,dullness,pigmentation,2024-10-08
7634,combination,sensitivity,aging,2025-01-27
7635,oily,dullness,acne,2026-03-08
7636,dry,dehydration,dullness,2026-04-27
7637,oily,pigmentation,acne,2026-03-26
7638,sensitive,dehydration,acne,2025-04-14
7639,normal,dehydration,sensitivity,2025-01-31
7640,normal,sensitivity,dehydration,2024-11-29
7641,sensitive,acne,aging,2026-04-22
7642,sensitive,aging,pigmentation,2025-12-18
7643,combination,acne,pigmentation,2025-11-01
7644,sensitive,aging,pigmentation,2025-03-31
7645,oily,dehydration,aging,2026-06-02
7646,combination,dullness,sensitivity,2024-10-30
7647,combination,dehydration,sensitivity,2026-05-09
7648,oily,dehydration,dullness,2025-06-19
7649,combination,sensitivity,acne,2024-08-24
7650,sensitive,sensitivity,acne,2026-02-15
7651,dry,dullness,pigmentation,2025-02-19
7652,combination,sensitivity,dullness,2025-05-31
7653,dry,acne,pigmentation,2024-11-14
7654,dry,dehydration,acne,2025-05-03
7655,oily,dullness,pigmentation,2024-10-24
7656,dry,sensitivity,dullness,2025-09-15
7657,normal,dullness,sensitivity,2026-03-09
7658,normal,pigmentation,dehydration,2025-02-25
7659,sensitive,dehydration,sensitivity,2024-07-29
7660,sensitive,sensitivity,acne,2025-08-24
7661,sensitive,acne,sensitivity,2024-11-14
7662,combination,acne,aging,2024-10-03
7663,combination,dullness,aging,2025-03-22
7664,sensitive,dullness,dehydration,2024-12-05
7665,sensitive,dullness,aging,2025-05-21
7666,combination,acne,dullness,2024-11-25
7667,combination,dullness,aging,2025-11-03
7668,combination,dullness,aging,2025-06-17
7669,dry,sensitivity,pigmentation,2026-05-11
7670,dry,aging,acne,2026-02-13
7671,oily,aging,dehydration,2025-05-09
7672,combination,acne,dehydration,2025-01-23
7673,sensitive,dullness,aging,2026-06-15
7674,sensitive,dullness,aging,2026-05-17
7675,normal,pigmentation,sensitivity,2026-07-02
7676,oily,dehydration,acne,2025-06-23
7677,sensitive,sensitivity,acne,2025-11-03
7678,sensitive,pigmentation,dehydration,2026-05-29
7679,combination,dullness,dehydration,2024-12-03
7680,dry,dehydration,pigmentation,2025-06-15
7681,dry,acne,sensitivity,2026-06-29
7682,sensitive,pigmentation,aging,2025-02-20
7683,normal,aging,pigmentation,2024-09-08
7684,sensitive,acne,dullness,2025-09-03
7685,combination,aging,dullness,2024-08-11
7686,sensitive,acne,dehydration,2025-09-05
7687,oily,sensitivity,acne,2026-05-11
7688,sensitive,dullness,pigmentation,2026-04-08
7689,oily,pigmentation,dehydration,2026-05-19
7690,normal,dehydration,aging,2025-11-28
7691,normal,acne,aging,2025-09-28
7692,combination,dullness,dehydration,2025-08-16
7693,dry,dehydration,acne,2025-07-20
7694,sensitive,dehydration,aging,2024-10-13
7695,sensitive,pigmentation,acne,2026-06-28
7696,sensitive,dullness,sensitivity,2024-09-18
7697,combination,dehydration,acne,2026-01-13
7698,dry,dehydration,dullness,2024-08-08
7699,oily,pigmentation,dullness,2026-03-30
7700,dry,sensitivity,pigmentation,2026-04-24
7701,combination,pigmentation,acne,2026-04-09
7702,combination,aging,sensitivity,2025-12-02
7703,combination,pigmentation,dehydration,2024-08-17
7704,dry,acne,dullness,2025-08-02
7705,normal,pigmentation,sensitivity,2026-03-08
7706,dry,acne,aging,2025-03-24
7707,normal,dehydration,aging,2025-06-30
7708,dry,dullness,sensitivity,2025-02-08
7709,combination,aging,sensitivity,2025-01-10
7710,sensitive,dullness,dehydration,2024-12-09
7711,dry,dullness,dehydration,2026-03-18
7712,dry,pigmentation,dehydration,2025-07-09
7713,dry,pigmentation,aging,2025-04-01
7714,normal,sensitivity,dehydration,2025-05-26
7715,oily,acne,sensitivity,2024-07-26
7716,combination,sensitivity,pigmentation,2024-08-03
7717,sensitive,sensitivity,pigmentation,2024-11-20
7718,sensitive,pigmentation,dehydration,2026-01-12
7719,combination,pigmentation,dullness,2025-06-15
7720,oily,pigmentation,acne,2024-11-26
7721,oily,dullness,dehydration,2025-12-22
7722,combination,pigmentation,dehydration,2025-02-01
7723,normal,dehydration,sensitivity,2026-01-05
7724,oily,aging,pigmentation,2026-03-26
7725,normal,sensitivity,acne,2026-01-12
7726,sensitive,sensitivity,aging,2024-08-28
7727,oily,aging,pigmentation,2024-07-09
7728,dry,dullness,acne,2024-10-19
7729,dry,acne,pigmentation,2025-12-20
7730,normal,acne,pigmentation,2024-12-14
7731,combination,dullness,pigmentation,2026-01-28
7732,dry,aging,dullness,2026-04-05
7733,dry,aging,dehydration,2025-12-29
7734,combination,acne,dehydration,2026-03-26
7735,oily,sensitivity,pigmentation,2025-03-25
7736,dry,aging,pigmentation,2025-02-22
7737,oily,aging,acne,2026-06-10
7738,sensitive,aging,dullness,2026-04-19
7739,sensitive,aging,pigmentation,2025-07-21
7740,combination,dullness,aging,2026-04-15
7741,oily,dehydration,acne,2024-11-08
7742,dry,dullness,sensitivity,2025-09-17
7743,normal,acne,aging,2025-09-08
7744,dry,sensitivity,aging,2026-07-03
7745,oily,pigmentation,dehydration,2025-02-09
7746,oily,acne,sensitivity,2025-01-25
7747,normal,acne,dehydration,2024-12-31
7748,oily,dehydration,dullness,2025-06-07
7749,combination,aging,dehydration,2025-12-21
7750,normal,acne,dullness,2026-05-10
7751,sensitive,dehydration,sensitivity,2025-11-18
7752,combination,pigmentation,dullness,2025-06-04
